user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A1338,"['Anderson Metals Brass Hose Fitting, Tee, 5/16"" x 5/16"" x 5/16"" Barb', 'Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)', 'Loc-Line Coolant Hose Assembly Kit, Acetal Copolymer, 7 Piece, 1/4"" Coolant Hose ID', 'National Hardware S819-841 CD8377 51 Piece Peg Board Hook Kit in Zinc', 'Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)', 'Loc-Line Coolant Hose Assembly Pliers, for 1/2"" Coolant Hose System', 'Campbell Mfg Llc 2""  Quietsewage Chk Valve B-0823-20C Well Supply Accessories', 'Loc-Line Coolant Hose Component, Acetal Copolymer, Segment, 1/2"" Hose ID, 5-1/2"" Length (Pack of 2)', 'Steel Machine Screw, Zinc Plated Finish, Pan Head, Phillips Drive, 3/4"" Length, #6-32 Threads (Pack of 100)', 'Big Horn 19053C 3 Pieces 8-Inch Spring Caliper / Divider Set']",Carrera Precision CP9806-TF Titanium 0-Inch to 6-Inch Electronic Fractional & Decimal Digital Caliper,"[2693, 42, 2202, 495, 42, 1159, 2072, 2581, 1062, 875]",360,"['<a_108><b_244><c_7>', '<a_71><b_242><c_21>', '<a_228><b_23><c_31>', '<a_71><b_69><c_199>', '<a_71><b_242><c_21>', '<a_228><b_23><c_98>', '<a_109><b_21><c_86>', '<a_228><b_23><c_68>', '<a_224><b_146><c_1>', '<a_104><b_248><c_2>']",<a_104><b_190><c_82>
A92,"['Carrera Precision CP9806-TF Titanium 0-Inch to 6-Inch Electronic Fractional & Decimal Digital Caliper', 'Irwin Tools UniBit 3/16-Inch to 1/2-Inch Step-Drill Bit, 1/4-Inch Shank (10232)', 'Irwin Industrial Tools 10239CB Unibit 2-Steps Cobalt Step Drill Bit for 1/2-Inch and 3/4-Inch KO', 'HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length', 'HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length', 'Dry-Packs Silica Gel Desiccant, 40gm']",Shop-Vac 9068400 2.5-Inch by 40-Inch Extension Wands,"[360, 497, 498, 499, 500, 501]",64,"['<a_104><b_190><c_82>', '<a_224><b_102><c_63>', '<a_224><b_34><c_148>', '<a_79><b_114><c_225>', '<a_17><b_62><c_235>', '<a_150><b_61><c_78>']",<a_24><b_173><c_1>
A822,"['Shop-Vac 9520262 5-Gallon 4.5-Peak HP Hang Up Wall Mounted Wet/Dry Vacuum', 'Heatshield Products 340410 Thermaflect Tape 4"" Wide x 10\' Heat Shield Tape']","Parts Express #8 x 3/4"" Deep Thread Pan Head Screws Black 100 Pcs.","[2116, 1878]",2119,"['<a_24><b_234><c_255>', '<a_79><b_9><c_17>']",<a_224><b_211><c_4>
A1087,['Steelex D2608 3-Inch 150-Pound Swivel Double Lock Polyurethane Plate Caster'],Watersafe WS425W Well Water Test Kit,[349],549,['<a_87><b_44><c_137>'],<a_197><b_216><c_1>
A1087,"['Steelex D2608 3-Inch 150-Pound Swivel Double Lock Polyurethane Plate Caster', 'Watersafe WS425W Well Water Test Kit']",Break-Free CLP-4 Cleaner Lubricant Preservative Squeeze Bottle (4 -Fluid Ounce),"[349, 549]",340,"['<a_87><b_44><c_137>', '<a_197><b_216><c_1>']",<a_173><b_23><c_0>
A1578,"['E6000 230022 Medium Viscosity Auto/Industrial Adhesive, 3.7 fl oz', 'E6000 230022 Medium Viscosity Auto/Industrial Adhesive, 3.7 fl oz']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[2050, 2050]",182,"['<a_165><b_221><c_145>', '<a_165><b_221><c_145>']",<a_107><b_93><c_0>
A1798,['SE TL10 10-Piece Test Lead Set with Alligator Clips'],"Oatey 30821 Cement, 8-Ounce, Milky-Clear",[281],473,['<a_211><b_100><c_25>'],<a_244><b_225><c_38>
A2076,"['6061 Aluminum Rectangular Bar, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/8"" Thickness, 1"" Width, 36"" Length']","PVC (Polyvinyl Chloride) Sheet, Opaque White, Standard Tolerance, UL 94/ASTM D1784, 1/4"" Thickness, 12"" Width, 12"" Length",[319],753,['<a_251><b_196><c_22>'],<a_79><b_114><c_20>
A2081,"['Duck Brand EZ Start Packing Tape With Dispenser, 1.88 Inch x 22.2 Yard, Clear, 1 Roll (393185)']",Eureka AirSpeed AS1001A Gold Bagless Upright,[724],3146,['<a_202><b_55><c_251>'],<a_24><b_39><c_167>
A1306,"['Forney 70445 Wire Rope, Galvanized Aircraft Cable, 500-Feet-by-1/16-Inch', 'Fluke TL71 Premium Test Lead Set, Right Angle', 'Hi-Lift Jack 4X400 4XRAC Jack Mounting System']",JVCC REF-7 Engineering Grade Reflective Tape: 3 in. x 30 ft. (Silver-White),"[373, 961, 1348]",2305,"['<a_71><b_119><c_2>', '<a_197><b_99><c_69>', '<a_87><b_43><c_77>']",<a_68><b_62><c_34>
A1525,['Extech 480823 Extremely Low Frequency Electromagnetic Field Meter'],"Anderson Metals Brass Threaded Pipe Fitting, Hex Bushing, 3/4"" Male x 1/2"" Female",[899],979,['<a_36><b_20><c_231>'],<a_108><b_133><c_0>
A1797,"['E-Z Red S102 Anti-Freeze Hydrometer', 'SGS Tool Company 11703 SC-1 Double Cut Carbide Bur 1/4 Diameter 1/4 Shank Diameter', 'SGS Tool Company 11703 SC-1 Double Cut Carbide Bur 1/4 Diameter 1/4 Shank Diameter']",SE TL10 10-Piece Test Lead Set with Alligator Clips,"[859, 3080, 3080]",281,"['<a_229><b_185><c_135>', '<a_193><b_75><c_16>', '<a_193><b_75><c_16>']",<a_211><b_100><c_25>
A1848,"['Permatex 80050 Clear RTV Silicone Adhesive Sealant, 3 oz', 'RSR Electronics 01HY3005D- Variable Linear Lab Power Supply, 0-30V, 0-5 Amp']",Arctic Silver AA-14G Alumina 14g Thermal Compound Paste Grease Syringe NEW,"[45, 2027]",2891,"['<a_244><b_4><c_183>', '<a_30><b_73><c_98>']",<a_79><b_155><c_71>
A1806,['1MHz Function Generator Kit'],"Set of 10, LM555 LM555CN (IC TIMER) (8 pins DIP)",[2999],3077,['<a_30><b_139><c_106>'],<a_30><b_49><c_47>
A1806,"['1MHz Function Generator Kit', 'Set of 10, LM555 LM555CN (IC TIMER) (8 pins DIP)']",Elenco  Resistor Substitution Box - RS-400,"[2999, 3077]",3002,"['<a_30><b_139><c_106>', '<a_30><b_49><c_47>']",<a_73><b_189><c_52>
A3630,['Eureka AirSpeed AS1001A Gold Bagless Upright'],"3M Easy Trap Duster, 5"" x 6"" x 30' Dusting Cloth (8 Boxes of 60 Sheets)",[3146],3142,['<a_24><b_39><c_167>'],<a_24><b_209><c_175>
A790,"['Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG', 'Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG']","Senco 06A162P DuraSpin Number 6 by 1-5/8-Inch Drywall to Wood Collated Screw (1,000 per Box)","[216, 217]",1280,"['<a_17><b_217><c_0>', '<a_17><b_217><c_0>']",<a_197><b_171><c_121>
A1395,['Mini Canister 40 Gram Silica Gel'],"Dry-Packs 3gm Cotton Silica Gel Packet, Pack of 50",[2792],2798,['<a_150><b_9><c_236>'],<a_150><b_61><c_10>
A1797,"['E-Z Red S102 Anti-Freeze Hydrometer', 'SGS Tool Company 11703 SC-1 Double Cut Carbide Bur 1/4 Diameter 1/4 Shank Diameter', 'SGS Tool Company 11703 SC-1 Double Cut Carbide Bur 1/4 Diameter 1/4 Shank Diameter', 'SE TL10 10-Piece Test Lead Set with Alligator Clips']","TEKTON 4325 3-Inch Utility Cut-Off Wheels, 5-Piece","[859, 3080, 3080, 281]",1437,"['<a_229><b_185><c_135>', '<a_193><b_75><c_16>', '<a_193><b_75><c_16>', '<a_211><b_100><c_25>']",<a_197><b_171><c_73>
A4467,"['1/2"" Male Hose Barb Adapters Stainless Steel NPT 0.5']",Excellante 24-Inch Standard Mixing Paddle,[3434],2205,['<a_158><b_147><c_189>'],<a_109><b_157><c_238>
A6050,"['Superior Pump 99555 Universal Check Valve, Plastic, Fits all 1-1/4-Inch or 1-1/2-Inch MIP or FIP']","250ml Narrow Mouth Erlenmeyer Flask with Rubber Stoppers, Karter Scientific 213G20 (Pack of 8)",[1579],2223,['<a_108><b_28><c_178>'],<a_94><b_195><c_193>
A1900,"['Loos Cableware SL11-6 2 Piece Stainless Steel Crimping Sleeve Set For 3/16"" Wire Rope (Pack of 2)']","Industrial & Scientific"" />",[1803],2411,['<a_67><b_108><c_86>'],<a_206><b_214><c_247>
A1900,"['Loos Cableware SL11-6 2 Piece Stainless Steel Crimping Sleeve Set For 3/16"" Wire Rope (Pack of 2)', 'Industrial & Scientific"" />']","Industrial & Scientific"" />","[1803, 2411]",2411,"['<a_67><b_108><c_86>', '<a_206><b_214><c_247>']",<a_206><b_214><c_247>
A4281,['Grip 90 Piece Heat Shrink Wire Wrap Assortment'],360-piece Solderless Electrical Terminal Assortment,[2418],1186,['<a_228><b_2><c_169>'],<a_67><b_27><c_169>
A4281,"['Grip 90 Piece Heat Shrink Wire Wrap Assortment', '360-piece Solderless Electrical Terminal Assortment']",Grip 90 Piece Heat Shrink Wire Wrap Assortment,"[2418, 1186]",2418,"['<a_228><b_2><c_169>', '<a_67><b_27><c_169>']",<a_228><b_2><c_169>
A4281,"['Grip 90 Piece Heat Shrink Wire Wrap Assortment', '360-piece Solderless Electrical Terminal Assortment', 'Grip 90 Piece Heat Shrink Wire Wrap Assortment']",360-piece Solderless Electrical Terminal Assortment,"[2418, 1186, 2418]",1186,"['<a_228><b_2><c_169>', '<a_67><b_27><c_169>', '<a_228><b_2><c_169>']",<a_67><b_27><c_169>
A1395,"['Mini Canister 40 Gram Silica Gel', 'Dry-Packs 3gm Cotton Silica Gel Packet, Pack of 50']",Break-Free CLP-4 Cleaner Lubricant Preservative Squeeze Bottle (4 -Fluid Ounce),"[2792, 2798]",340,"['<a_150><b_9><c_236>', '<a_150><b_61><c_10>']",<a_173><b_23><c_0>
A2530,['Cobalt Blue Glass Bottles with Droppers 2 Oz - 12 Per Package'],"213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml",[2057],824,['<a_150><b_210><c_63>'],<a_94><b_75><c_129>
A6210,['Oral-B Professional Healthy Clean + Sensitive Gum Care Precision 3000 Rechargeable Electric Toothbrush'],"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",[920],182,['<a_197><b_165><c_3>'],<a_107><b_93><c_0>
A1924,"['Uranium Ore', 'Omron Sprague Rappaport Stethoscope, Black']","Campbell 1/4"" x 250' Galvanized Cable 7000827 Aircraft Cable","[271, 342]",3127,"['<a_153><b_209><c_30>', '<a_180><b_218><c_166>']",<a_67><b_192><c_163>
A4392,"['A World Of Deals 2 Mil Clear Zip Lock Bags, 9"" X 12"" - 100 Piece']","Plymor 8"" x 10"", 2 Mil (Pack of 100) Zipper Reclosable Plastic Bags",[2355],666,['<a_210><b_19><c_86>'],<a_210><b_219><c_95>
A203,['Shop-Vac 9067200 Type I 10-14-Gallon High Efficiency Disposable Collection Filter Bag 2-Pack'],"3M 88 Electrical Tape, .75-Inch by 66-Foot by .0085-Inch",[714],221,['<a_24><b_29><c_6>'],<a_202><b_218><c_58>
A203,"['Shop-Vac 9067200 Type I 10-14-Gallon High Efficiency Disposable Collection Filter Bag 2-Pack', '3M 88 Electrical Tape, .75-Inch by 66-Foot by .0085-Inch']","Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft","[714, 221]",168,"['<a_24><b_29><c_6>', '<a_202><b_218><c_58>']",<a_202><b_147><c_0>
A3879,['3000 Pentagon Tools Professional Quality Foot Lifter For Drywall And Sheetrock Panels Amazing Mini-Lifter'],Atlas ESR70,[985],3569,['<a_87><b_70><c_123>'],<a_153><b_58><c_38>
A6421,"['Buna-N O-Ring Kit, 70A Durometer, 382 Pieces, 30 Sizes']",Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide,[1041],66,['<a_206><b_18><c_26>'],<a_104><b_185><c_92>
A4872,"['3M  Pro Strength Duct Tape, 1260-A, 1.88  Inches by 60 Yards']",Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX,[553],283,['<a_202><b_66><c_28>'],<a_44><b_9><c_168>
A4872,"['3M  Pro Strength Duct Tape, 1260-A, 1.88  Inches by 60 Yards', 'Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX']","3M  Pro Strength Duct Tape, 1260-A, 1.88  Inches by 60 Yards","[553, 283]",553,"['<a_202><b_66><c_28>', '<a_44><b_9><c_168>']",<a_202><b_66><c_28>
A4872,"['3M  Pro Strength Duct Tape, 1260-A, 1.88  Inches by 60 Yards', 'Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX', '3M  Pro Strength Duct Tape, 1260-A, 1.88  Inches by 60 Yards']",Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX,"[553, 283, 553]",283,"['<a_202><b_66><c_28>', '<a_44><b_9><c_168>', '<a_202><b_66><c_28>']",<a_44><b_9><c_168>
A4872,"['3M  Pro Strength Duct Tape, 1260-A, 1.88  Inches by 60 Yards', 'Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX', '3M  Pro Strength Duct Tape, 1260-A, 1.88  Inches by 60 Yards', 'Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX']",Bel-Art Single Scale 50ml Polypropylene Graduated Cylinder; 1.0ml Graduation (F28454-0000),"[553, 283, 553, 283]",1628,"['<a_202><b_66><c_28>', '<a_44><b_9><c_168>', '<a_202><b_66><c_28>', '<a_44><b_9><c_168>']",<a_94><b_150><c_38>
A4872,"['3M  Pro Strength Duct Tape, 1260-A, 1.88  Inches by 60 Yards', 'Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX', '3M  Pro Strength Duct Tape, 1260-A, 1.88  Inches by 60 Yards', 'Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX', 'Bel-Art Single Scale 50ml Polypropylene Graduated Cylinder; 1.0ml Graduation (F28454-0000)']",Bel-Art Single Scale 250ml Polypropylene Graduated Cylinder; 2.0ml Graduation (F28456-0000),"[553, 283, 553, 283, 1628]",1629,"['<a_202><b_66><c_28>', '<a_44><b_9><c_168>', '<a_202><b_66><c_28>', '<a_44><b_9><c_168>', '<a_94><b_150><c_38>']",<a_94><b_150><c_129>
A6123,['Uxcell a11091900ux0002 &Acirc; SMA Male to Female Nut Bulkhead Crimp RG316 Cable Jumper Pigtail 15cm'],"Forearm Forklift Lifting and Moving Straps, Pink, Model L74995P",[3463],1201,['<a_23><b_31><c_156>'],<a_87><b_87><c_215>
A5745,"['Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack', 'Industrial & Scientific"" />', 'Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES']","Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads","[331, 115, 399]",123,"['<a_42><b_112><c_143>', '<a_233><b_203><c_160>', '<a_228><b_187><c_137>']",<a_173><b_194><c_4>
A741,"['Arrow Fastener 608 Wide Crown Swingline Style Heavy Duty 1/2-Inch Staples, 1000-Pack']","Arrow Fastener 609 Wide Crown Swingline Style Heavy Duty 9/16-Inch Staples, 1000-Pack",[2019],546,['<a_42><b_46><c_65>'],<a_42><b_46><c_174>
A1723,['Milwaukee Instruments PH600AQ Ph Tester With 1 Point Manual Calibration'],Arctic Silver 5 AS5-3.5G Thermal Paste,[887],395,['<a_107><b_111><c_248>'],<a_79><b_24><c_40>
A2376,"['Round Spacer, Nylon, Off-White, 3/8"" Screw Size, 0.675"" OD, 11/64"" ID, 9/16"" Length, Made in US (Pack of 100)']","Round Spacer, Nylon, Off-White, 0.194"" ID, 3/4"" Length, Made in US (Pack of 100)",[2450],2451,['<a_71><b_44><c_249>'],<a_71><b_114><c_136>
A2376,"['Round Spacer, Nylon, Off-White, 3/8"" Screw Size, 0.675"" OD, 11/64"" ID, 9/16"" Length, Made in US (Pack of 100)', 'Round Spacer, Nylon, Off-White, 0.194"" ID, 3/4"" Length, Made in US (Pack of 100)']","Round Spacer, Nylon, Off-White, 3/8"" Screw Size, 0.675"" OD, 11/64"" ID, 9/16"" Length, Made in US (Pack of 100)","[2450, 2451]",2450,"['<a_71><b_44><c_249>', '<a_71><b_114><c_136>']",<a_71><b_44><c_249>
A2376,"['Round Spacer, Nylon, Off-White, 3/8"" Screw Size, 0.675"" OD, 11/64"" ID, 9/16"" Length, Made in US (Pack of 100)', 'Round Spacer, Nylon, Off-White, 0.194"" ID, 3/4"" Length, Made in US (Pack of 100)', 'Round Spacer, Nylon, Off-White, 3/8"" Screw Size, 0.675"" OD, 11/64"" ID, 9/16"" Length, Made in US (Pack of 100)']","Round Spacer, Nylon, Off-White, 0.194"" ID, 3/4"" Length, Made in US (Pack of 100)","[2450, 2451, 2450]",2451,"['<a_71><b_44><c_249>', '<a_71><b_114><c_136>', '<a_71><b_44><c_249>']",<a_71><b_114><c_136>
A4467,"['1/2"" Male Hose Barb Adapters Stainless Steel NPT 0.5', 'Excellante 24-Inch Standard Mixing Paddle']","213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml","[3434, 2205]",824,"['<a_158><b_147><c_189>', '<a_109><b_157><c_238>']",<a_94><b_75><c_129>
A4467,"['1/2"" Male Hose Barb Adapters Stainless Steel NPT 0.5', 'Excellante 24-Inch Standard Mixing Paddle', '213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml']","Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)","[3434, 2205, 824]",232,"['<a_158><b_147><c_189>', '<a_109><b_157><c_238>', '<a_94><b_75><c_129>']",<a_94><b_163><c_50>
A1718,"['KR Tools 72018 Pro Series 6-Inch Digital Caliper', ""LA-CO Plumbset Professional Plumbers' Putty, 5 lbs""]",Bluecell Pack of 9 PCS AA / AAA Battery Storage Hard Case Box,"[309, 901]",1350,"['<a_104><b_254><c_50>', '<a_170><b_248><c_28>']",<a_14><b_253><c_184>
A1723,"['Milwaukee Instruments PH600AQ Ph Tester With 1 Point Manual Calibration', 'Arctic Silver 5 AS5-3.5G Thermal Paste']",SE TL10 10-Piece Test Lead Set with Alligator Clips,"[887, 395]",281,"['<a_107><b_111><c_248>', '<a_79><b_24><c_40>']",<a_211><b_100><c_25>
A1723,"['Milwaukee Instruments PH600AQ Ph Tester With 1 Point Manual Calibration', 'Arctic Silver 5 AS5-3.5G Thermal Paste', 'SE TL10 10-Piece Test Lead Set with Alligator Clips']","Neiko 20713A Digital Tachometer, Non Contact Laser Photo | 2.5 - 99,999 RPM Accuracy | Batteries Included","[887, 395, 281]",973,"['<a_107><b_111><c_248>', '<a_79><b_24><c_40>', '<a_211><b_100><c_25>']",<a_104><b_142><c_219>
A1723,"['Milwaukee Instruments PH600AQ Ph Tester With 1 Point Manual Calibration', 'Arctic Silver 5 AS5-3.5G Thermal Paste', 'SE TL10 10-Piece Test Lead Set with Alligator Clips', 'Neiko 20713A Digital Tachometer, Non Contact Laser Photo | 2.5 - 99,999 RPM Accuracy | Batteries Included']",Bearing 608ZZ Shielded 8x22x7 Miniature Ball Bearings(Pack of 10),"[887, 395, 281, 973]",1344,"['<a_107><b_111><c_248>', '<a_79><b_24><c_40>', '<a_211><b_100><c_25>', '<a_104><b_142><c_219>']",<a_251><b_44><c_87>
A1723,"['Milwaukee Instruments PH600AQ Ph Tester With 1 Point Manual Calibration', 'Arctic Silver 5 AS5-3.5G Thermal Paste', 'SE TL10 10-Piece Test Lead Set with Alligator Clips', 'Neiko 20713A Digital Tachometer, Non Contact Laser Photo | 2.5 - 99,999 RPM Accuracy | Batteries Included', 'Bearing 608ZZ Shielded 8x22x7 Miniature Ball Bearings(Pack of 10)']",Neato XV-21 Pet & Allergy Automatic Vacuum Cleaner,"[887, 395, 281, 973, 1344]",586,"['<a_107><b_111><c_248>', '<a_79><b_24><c_40>', '<a_211><b_100><c_25>', '<a_104><b_142><c_219>', '<a_251><b_44><c_87>']",<a_197><b_233><c_1>
A1723,"['Milwaukee Instruments PH600AQ Ph Tester With 1 Point Manual Calibration', 'Arctic Silver 5 AS5-3.5G Thermal Paste', 'SE TL10 10-Piece Test Lead Set with Alligator Clips', 'Neiko 20713A Digital Tachometer, Non Contact Laser Photo | 2.5 - 99,999 RPM Accuracy | Batteries Included', 'Bearing 608ZZ Shielded 8x22x7 Miniature Ball Bearings(Pack of 10)', 'Neato XV-21 Pet & Allergy Automatic Vacuum Cleaner']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[887, 395, 281, 973, 1344, 586]",182,"['<a_107><b_111><c_248>', '<a_79><b_24><c_40>', '<a_211><b_100><c_25>', '<a_104><b_142><c_219>', '<a_251><b_44><c_87>', '<a_197><b_233><c_1>']",<a_107><b_93><c_0>
A3396,['NTE Heat Shrink 2:1 Assorted Colors and Sizes 160 PCS'],"NTE Electronics HS-ASST-2 Thin Wall Heat Shrink Tubing Kit, Black, Assorted Dia, 2-1/2"" Length, 158 Pieces",[398],2024,['<a_228><b_162><c_222>'],<a_228><b_46><c_221>
A49,"['Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'Gorilla Glue Adhesive, 2-Ounces #50001', 'Oreck Commercial PKBB12DW Super Compact Canister Advanced Filtration Disposable Bags (Pack of 12)', 'KR Tools 72018 Pro Series 6-Inch Digital Caliper', 'SE 612FS 12"" Stainless Steel Self-Locking Straight Forceps', 'Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown', 'Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack of 4)']","Krazy Glue KG517 Purpose Super Glue, Precision Tip, 2 Grams, 2 Count, 1","[117, 257, 205, 308, 309, 310, 272, 273]",311,"['<a_165><b_107><c_44>', '<a_165><b_107><c_20>', '<a_197><b_32><c_196>', '<a_24><b_18><c_77>', '<a_104><b_254><c_50>', '<a_42><b_225><c_133>', '<a_165><b_107><c_21>', '<a_165><b_107><c_4>']",<a_165><b_149><c_0>
A1058,['Steelex D2613 3-Inch Threaded Swivel Polyurethane Wheel'],"TEKTON 4325 3-Inch Utility Cut-Off Wheels, 5-Piece",[2206],1437,['<a_87><b_44><c_247>'],<a_197><b_171><c_73>
A1388,"['Hot Stuff Super T Medium Instant CA Glue, 2oz HST-4', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', 'Bel-Art Single Scale 50ml Polypropylene Graduated Cylinder; 1.0ml Graduation (F28454-0000)', 'Bel-Art Single Scale 250ml Polypropylene Graduated Cylinder; 2.0ml Graduation (F28456-0000)', 'Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)', 'Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)', 'TrippNT 51912 Dual Dispensing Paper Towel Holder, 150 Multi-Fold Paper Towel Capacity and Peelable Protective Film', '5pcs Nichicon 2200uF 10V 105C Aluminum Electrolytic Radial Lead Type Premium Capacitor for the LCD TV & Monitor Repair', 'Ancor Marine Grade Electrical Heat Activated Adhesive Lined Shrink Tubing', '3M Rubber Splicing Tape']",TEST TUBE RACK PLASTIC For 24 tubes 25mm,"[5, 675, 1628, 1629, 42, 42, 2789, 1939, 883, 1054]",2790,"['<a_165><b_25><c_46>', '<a_165><b_59><c_69>', '<a_94><b_150><c_38>', '<a_94><b_150><c_129>', '<a_71><b_242><c_21>', '<a_71><b_242><c_21>', '<a_210><b_93><c_60>', '<a_236><b_148><c_218>', '<a_228><b_127><c_107>', '<a_202><b_215><c_194>']",<a_94><b_125><c_113>
A1388,"['J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', 'Bel-Art Single Scale 50ml Polypropylene Graduated Cylinder; 1.0ml Graduation (F28454-0000)', 'Bel-Art Single Scale 250ml Polypropylene Graduated Cylinder; 2.0ml Graduation (F28456-0000)', 'Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)', 'Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)', 'TrippNT 51912 Dual Dispensing Paper Towel Holder, 150 Multi-Fold Paper Towel Capacity and Peelable Protective Film', '5pcs Nichicon 2200uF 10V 105C Aluminum Electrolytic Radial Lead Type Premium Capacitor for the LCD TV & Monitor Repair', 'Ancor Marine Grade Electrical Heat Activated Adhesive Lined Shrink Tubing', '3M Rubber Splicing Tape', 'TEST TUBE RACK PLASTIC For 24 tubes 25mm']","Industrial & Scientific"" />","[675, 1628, 1629, 42, 42, 2789, 1939, 883, 1054, 2790]",2065,"['<a_165><b_59><c_69>', '<a_94><b_150><c_38>', '<a_94><b_150><c_129>', '<a_71><b_242><c_21>', '<a_71><b_242><c_21>', '<a_210><b_93><c_60>', '<a_236><b_148><c_218>', '<a_228><b_127><c_107>', '<a_202><b_215><c_194>', '<a_94><b_125><c_113>']",<a_15><b_224><c_56>
A3703,"['6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/4"" Diameter, 60"" Length']","6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 2-1/4"" Diameter, 12"" Length",[1154],1153,['<a_251><b_198><c_114>'],<a_251><b_198><c_140>
A3703,"['6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/4"" Diameter, 60"" Length', '6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 2-1/4"" Diameter, 12"" Length']","6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 0.5"" Diameter, 96"" Length","[1154, 1153]",1155,"['<a_251><b_198><c_114>', '<a_251><b_198><c_140>']",<a_251><b_198><c_9>
A3703,"['6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/4"" Diameter, 60"" Length', '6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 2-1/4"" Diameter, 12"" Length', '6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 0.5"" Diameter, 96"" Length']","6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1-5/8"" Diameter, 24"" Length","[1154, 1153, 1155]",1156,"['<a_251><b_198><c_114>', '<a_251><b_198><c_140>', '<a_251><b_198><c_9>']",<a_251><b_198><c_132>
